"","gene_id","gene_name","gene_length"
"53569","ENSMUSG00000003316","Glg1",7090
"53760","ENSMUSG00000003341","Atp8b3",4713
"53894","ENSMUSG00000003344","Btbd2",3586
"53963","ENSMUSG00000003345","Csnk1g2",4835
"54054","ENSMUSG00000003346","Abhd17a",1547
"54099","ENSMUSG00000003348","Mob3a",3254
"54132","ENSMUSG00000003352","Cacnb3",4010
"54246","ENSMUSG00000003354","Ccdc65",1992
"54279","ENSMUSG00000003355","Fkbp11",2706
"54304","ENSMUSG00000003360","Ddx23",6229
"54385","ENSMUSG00000003363","Pld3",2924
"54508","ENSMUSG00000003378","Grik5",5168
"54662","ENSMUSG00000003379","Cd79a",1457
"54678","ENSMUSG00000003380","Rabac1",1523
"54725","ENSMUSG00000003382","Etv3",10274
"54776","ENSMUSG00000003402","Prkcsh",4275
"54916","ENSMUSG00000003410","Elavl3",6890
"54960","ENSMUSG00000003411","Rab3b",3524
"55005","ENSMUSG00000003418","St8sia6",7664
"55036","ENSMUSG00000003420","Fcgrt",2102
"55102","ENSMUSG00000003421","Nosip",2800
"55233","ENSMUSG00000003423","Pih1d1",2020
"55364","ENSMUSG00000003429","Rps11",865
"55410","ENSMUSG00000003435","Supt5",5764
"55666","ENSMUSG00000003436","Dll3",2850
"55698","ENSMUSG00000003437","Paf1",3438
"55781","ENSMUSG00000003438","Timm50",2684
"55829","ENSMUSG00000003444","Med29",1281
"55843","ENSMUSG00000003452","Bicd1",27373
"55955","ENSMUSG00000003458","Ncstn",3975
"56085","ENSMUSG00000003464","Pex19",3815
"56141","ENSMUSG00000003469","Phyhip",2910
"56166","ENSMUSG00000003476","Crhr2",5115
"56359","ENSMUSG00000003477","Inmt",1600
"56374","ENSMUSG00000003484","Cyp4f18",1855
"56424","ENSMUSG00000003500","Impdh1",3294
"56648","ENSMUSG00000003505","Psg18",3232
"56685","ENSMUSG00000003518","Dusp3",4682
"56765","ENSMUSG00000003526","Prodh",7797
"56913","ENSMUSG00000003527","Ess2",4231
"56975","ENSMUSG00000003528","Slc25a1",2164
"57037","ENSMUSG00000003531","Dgcr6",2985
"57129","ENSMUSG00000003534","Ddr1",4774
"57476","ENSMUSG00000003541","Ier3",1131
"57486","ENSMUSG00000003545","Fosb",6243
"57563","ENSMUSG00000003546","Klc4",2377
"57638","ENSMUSG00000003549","Ercc1",3111
"57748","ENSMUSG00000003555","Cyp17a1",2769
"57796","ENSMUSG00000003559","As3mt",3212
"57911","ENSMUSG00000003573","Homer3",3440
"58025","ENSMUSG00000003575","Crtc1",11182
"58088","ENSMUSG00000003581","Rnf215",2232
"58139","ENSMUSG00000003585","Sec14l2",3505
"58200","ENSMUSG00000003604","Aven",5001
"58238","ENSMUSG00000003617","Cp",9566
"58542","ENSMUSG00000003623","Crot",5456
"58598","ENSMUSG00000003644","Rps6ka1",4258
"58897","ENSMUSG00000003657","Calb2",1743
"58952","ENSMUSG00000003660","Snrnp200",7819
"59077","ENSMUSG00000003662","Ciao1",3197
"59142","ENSMUSG00000003665","Has1",4518
"59161","ENSMUSG00000003680","Taf6l",5017
"59351","ENSMUSG00000003721","Insig2",3473
"59496","ENSMUSG00000003731","Kpna6",6729
"59586","ENSMUSG00000003746","Man1a",9647
"59734","ENSMUSG00000003752","Itpkc",5285
"59763","ENSMUSG00000003762","Coq8b",5586
"59884","ENSMUSG00000003778","Brd8",10633
"60117","ENSMUSG00000003779","Kif20a",4338
"60307","ENSMUSG00000003808","Farsa",4538
"60427","ENSMUSG00000003809","Gcdh",2754
"60507","ENSMUSG00000003810","Mast2",8049
"60970","ENSMUSG00000003812","Dnase2a",5389
"61052","ENSMUSG00000003813","Rad23a",2577
"61147","ENSMUSG00000003814","Calr",2880
"61184","ENSMUSG00000003824","Syce2",1968
"61231","ENSMUSG00000003847","Nfat5",18378
"61530","ENSMUSG00000003848","Nob1",3486
"61613","ENSMUSG00000003849","Nqo1",1553
"61631","ENSMUSG00000003863","Ppfia3",7899
"61889","ENSMUSG00000003865","Gys1",4789
"61987","ENSMUSG00000003868","Ruvbl2",2902
"62142","ENSMUSG00000003872","Lin7b",1463
"62182","ENSMUSG00000003873","Bax",1576
"62251","ENSMUSG00000003882","Il7r",4663
"62303","ENSMUSG00000003923","Tfam",4438
"62380","ENSMUSG00000003929","Zfp81",6790
"62418","ENSMUSG00000003934","Efnb3",3183
"62434","ENSMUSG00000003948","Mmd",3581
"62471","ENSMUSG00000003949","Hlf",6681
"62509","ENSMUSG00000003955","Fam162a",850
"62548","ENSMUSG00000003970","Rpl8",1359
"62585","ENSMUSG00000003974","Grm3",3049
"62603","ENSMUSG00000003992","Ssbp2",7985
"62761","ENSMUSG00000004018","Fancl",3372
"62861","ENSMUSG00000004031","Brinp2",8767
"62909","ENSMUSG00000004032","Gstm5",1278
"63027","ENSMUSG00000004035","Gstm7",1601
"63117","ENSMUSG00000004038","Gstm3",1311
"63139","ENSMUSG00000004040","Stat3",9527
"63396","ENSMUSG00000004043","Stat5a",7133
"63558","ENSMUSG00000004044","Cavin1",3587
"63571","ENSMUSG00000004054","Map3k11",4393
"63642","ENSMUSG00000004056","Akt2",7131
"63908","ENSMUSG00000004069","Dnaja3",3912
"64002","ENSMUSG00000004070","Hmox2",2217
"64083","ENSMUSG00000004071","Cdip1",10094
"64158","ENSMUSG00000004085","Map3k20",10175
"64270","ENSMUSG00000004096","Cwc15",1571
"64321","ENSMUSG00000004098","Col5a3",6809
"64504","ENSMUSG00000004099","Dnmt1",7377
"64853","ENSMUSG00000004100","Ppan",4004
"64925","ENSMUSG00000004105","Angptl2",6286
"64957","ENSMUSG00000004110","Cacna1e",25228
"65313","ENSMUSG00000004113","Cacna1b",9942
"65857","ENSMUSG00000004127","Trmt10a",7976
"65942","ENSMUSG00000004151","Etv1",13296
"66200","ENSMUSG00000004187","Kifc2",3932
"66349","ENSMUSG00000004207","Psap",2744
"66519","ENSMUSG00000004221","Ikbkg",8110
"66858","ENSMUSG00000004231","Pax2",5409
"66925","ENSMUSG00000004233","Wars2",5946
"67003","ENSMUSG00000004263","Atn1",4600
"67045","ENSMUSG00000004264","Phb2",3718
"67121","ENSMUSG00000004266","Ptpn6",2802
"67305","ENSMUSG00000004267","Eno2",4705
"67510","ENSMUSG00000004268","Emg1",4632
"67553","ENSMUSG00000004270","Lpcat3",3268
"67643","ENSMUSG00000004285","Atp6v1f",1063
"67671","ENSMUSG00000004296","Il12b",1967
"67712","ENSMUSG00000004317","Clcn5",11452
"67810","ENSMUSG00000004319","Clcn3",17071
"67999","ENSMUSG00000004328","Hif3a",6710
"68090","ENSMUSG00000004341","Gpx6",1368
"68111","ENSMUSG00000004344","Gpx5",1674
"68127","ENSMUSG00000004347","Pde1c",20520
"68584","ENSMUSG00000004356","Utp20",10199
"68762","ENSMUSG00000004359","Spic",3841
"68818","ENSMUSG00000004360","9330159F19Rik",5767
"68872","ENSMUSG00000004364","Cul3",4873
"68988","ENSMUSG00000004366","Sst",721
"68998","ENSMUSG00000004371","Il11",2081
"69046","ENSMUSG00000004383","Large1",7976
"69157","ENSMUSG00000004393","Ddx56",2533
"69212","ENSMUSG00000004394","Tmed4",2178
"69244","ENSMUSG00000004415","Col26a1",8176
"69345","ENSMUSG00000004446","Bid",3550
"69401","ENSMUSG00000004451","Ralb",4930
"69429","ENSMUSG00000004455","Ppp1cc",3424
"69565","ENSMUSG00000004460","Dnajb11",3236
"69658","ENSMUSG00000004462","Tbccd1",6939
"69763","ENSMUSG00000004473","Clec11a",2978
"69777","ENSMUSG00000004500","Zfp324",4776
"69826","ENSMUSG00000004508","Gab2",6168
"69877","ENSMUSG00000004530","Coro1c",9664
"69981","ENSMUSG00000004535","Tax1bp1",9991
"70070","ENSMUSG00000004540","Psg17",2100
"70086","ENSMUSG00000004542","Psg19",3205
"70121","ENSMUSG00000004552","Ctse",3170
"70175","ENSMUSG00000004558","Ndrg2",3397
"70378","ENSMUSG00000004561","Mettl17",3970
"70621","ENSMUSG00000004562","Arhgef40",10366
"71133","ENSMUSG00000004565","Pnpla6",9698
"71583","ENSMUSG00000004567","Mcoln1",7555
"71686","ENSMUSG00000004568","Arhgef18",13889
"71973","ENSMUSG00000004591","Pkn2",12877
"72245","ENSMUSG00000004609","Cd33",7771
"72321","ENSMUSG00000004610","Etfb",1164
"72395","ENSMUSG00000004612","Nkg7",914
"72424","ENSMUSG00000004626","Stxbp2",4159
"72617","ENSMUSG00000004630","Pcp2",1828
"72697","ENSMUSG00000004631","Sgce",10612
"72938","ENSMUSG00000004633","Chn2",5812
"73164","ENSMUSG00000004637","Wwox",10173
"73270","ENSMUSG00000004642","Slbp",6076
"73376","ENSMUSG00000004651","Tyr",7108
"73404","ENSMUSG00000004654","Ghrhr",3487
"73473","ENSMUSG00000004655","Aqp1",2627
"73487","ENSMUSG00000004661","Arid3b",7976
"73637","ENSMUSG00000004665","Cnn2",2460
"73674","ENSMUSG00000004667","Polr2e",2670
"73717","ENSMUSG00000004668","Abca13",19737
"73866","ENSMUSG00000004677","Myo9b",7496
"74251","ENSMUSG00000004698","Hdac9",14838
"74663","ENSMUSG00000004707","Ly9",3307
"74767","ENSMUSG00000004709","Cd244a",4876
"74821","ENSMUSG00000004730","Adgre1",3238
"74963","ENSMUSG00000004748","Mtfp1",1738
"74980","ENSMUSG00000004768","Rab23",8285
"75075","ENSMUSG00000004771","Rab11a",2992
"75157","ENSMUSG00000004788","Eif2b2",1885
"75226","ENSMUSG00000004789","Dlst",9559
"75372","ENSMUSG00000004791","Pgf",2903
"75422","ENSMUSG00000004798","Ulk2",5977
"75512","ENSMUSG00000004814","Ccl24",1295
"75537","ENSMUSG00000004815","Dgkq",7189
"75808","ENSMUSG00000004821","Tmed11",763
"75824","ENSMUSG00000004837","Grap",1793
"75843","ENSMUSG00000004842","Pou1f1",3891
"75914","ENSMUSG00000004843","Chmp2b",1928
"75951","ENSMUSG00000004846","Plod3",4519
"76052","ENSMUSG00000004849","Ap1s1",2198
"76100","ENSMUSG00000004864","Mapk13",3150
"76299","ENSMUSG00000004865","Srpk1",12376
"76484","ENSMUSG00000004872","Pax3",6187
"76535","ENSMUSG00000004880","Lbr",4761
"76632","ENSMUSG00000004885","Crabp2",1322
"76649","ENSMUSG00000004891","Nes",6416
"76681","ENSMUSG00000004892","Bcan",4064
"76743","ENSMUSG00000004894","Hapln2",2371
"76789","ENSMUSG00000004895","Prcc",2099
"76809","ENSMUSG00000004896","Rrnad1",6342
"76942","ENSMUSG00000004897","Hdgf",2873
"77003","ENSMUSG00000004902","Slc25a18",1911
"77029","ENSMUSG00000004929","Thop1",5059
"77078","ENSMUSG00000004931","Apba3",2890
"77188","ENSMUSG00000004933","Matk",4594
"77418","ENSMUSG00000004934","Pias4",3695
"77468","ENSMUSG00000004936","Map2k1",3391
"77510","ENSMUSG00000004937","Sgta",2876
"77619","ENSMUSG00000004939","Nmrk2",1854
"77639","ENSMUSG00000004945","Tmem242",1837
"77677","ENSMUSG00000004947","Dtx2",7032
"77843","ENSMUSG00000004948","Zp3",1323
"77878","ENSMUSG00000004951","Hspb1",1031
"77899","ENSMUSG00000004952","Rasa4",7485
"78135","ENSMUSG00000004961","Syt5",2380
"78173","ENSMUSG00000004980","Hnrnpa2b1",6584
"78397","ENSMUSG00000004988","Fxyd4",1957
"78549","ENSMUSG00000004994","Ccdc130",2694
"78640","ENSMUSG00000004996","Mri1",3273
"78682","ENSMUSG00000005034","Prkacb",8772
"78818","ENSMUSG00000005043","Sgsh",4414
"78898","ENSMUSG00000005045","Chd5",9583
"79191","ENSMUSG00000005054","Cstb",603
"79203","ENSMUSG00000005057","Sh2b2",5406
"79276","ENSMUSG00000005069","Pex5",3943
"79471","ENSMUSG00000005078","Jkamp",2692
"79540","ENSMUSG00000005087","Cd44",6776
"79795","ENSMUSG00000005089","Slc1a2",13133
"79950","ENSMUSG00000005102","Eif2ak4",7457
"80406","ENSMUSG00000005103","Wdr1",8899
"80514","ENSMUSG00000005107","Slc2a9",5083
"80756","ENSMUSG00000005124","Ccn4",5565
"80814","ENSMUSG00000005125","Ndrg1",6596
"81057","ENSMUSG00000005131","4930550C14Rik",3539
"81122","ENSMUSG00000005142","Man2b1",8026
"81214","ENSMUSG00000005148","Klf5",5201
"81239","ENSMUSG00000005150","Wdr83",2818
"81341","ENSMUSG00000005161","Prdx2",3050
"81432","ENSMUSG00000005198","Polr2a",7067
"81561","ENSMUSG00000005202","Shbg",1506
"81588","ENSMUSG00000005204","Senp3",3632
"81684","ENSMUSG00000005220","Corin",5400
"81924","ENSMUSG00000005225","Plekha8",7005
"81991","ENSMUSG00000005232","G6pc2",1974
"82029","ENSMUSG00000005233","Spc25",3188
"82144","ENSMUSG00000005237","Dnah2",14968
"82529","ENSMUSG00000005251","Ripk4",3591
"82551","ENSMUSG00000005262","Ufd1",4336
"82713","ENSMUSG00000005267","Zfp287",7632
"82801","ENSMUSG00000005268","Prlr",15339
"83002","ENSMUSG00000005299","Letm1",9650
"83069","ENSMUSG00000005312","Ubqln1",4406
"83138","ENSMUSG00000005320","Fgfr4",3542
"83188","ENSMUSG00000005338","Cadm3",7248
"83255","ENSMUSG00000005339","Fcer1a",998
"83286","ENSMUSG00000005354","Txn2",4208
"83353","ENSMUSG00000005355","Casp14",2394
"83392","ENSMUSG00000005357","Slc1a6",2152
"83429","ENSMUSG00000005360","Slc1a3",8537
"83496","ENSMUSG00000005362","Crbn",6982
"83576","ENSMUSG00000005364","Il5ra",3575
"83650","ENSMUSG00000005370","Msh6",4346
"83690","ENSMUSG00000005371","Fbxo11",4397
"83887","ENSMUSG00000005373","Mlxipl",5538
"84126","ENSMUSG00000005374","Tbl2",7855
"84202","ENSMUSG00000005378","Bud23",3386
"84392","ENSMUSG00000005397","Nid1",6943
"84457","ENSMUSG00000005410","Mcm5",3993
"84583","ENSMUSG00000005413","Hmox1",1751
"84602","ENSMUSG00000005417","Mprip",13327
"84930","ENSMUSG00000005442","Cic",10294
"85162","ENSMUSG00000005447","Pafah1b3",2107
"85234","ENSMUSG00000005465","Il27ra",3495
"85284","ENSMUSG00000005469","Prkaca",2488
"85335","ENSMUSG00000005470","Asf1b",2338
"85356","ENSMUSG00000005474","Myl10",1203
"85433","ENSMUSG00000005481","Ddx39",5155
"85591","ENSMUSG00000005483","Dnajb1",3204
"85614","ENSMUSG00000005493","Msh4",6895
"85800","ENSMUSG00000005501","Usp40",11871
"86054","ENSMUSG00000005503","Evx1",2877
"86077","ENSMUSG00000005505","Kbtbd4",3139
"86113","ENSMUSG00000005506","Celf1",8446
"86426","ENSMUSG00000005510","Ndufs3",2178
"86468","ENSMUSG00000005514","Por",4021
"86607","ENSMUSG00000005533","Igf1r",16791
"86674","ENSMUSG00000005534","Insr",13746
"86750","ENSMUSG00000005540","Fcer2a",3092
"86932","ENSMUSG00000005547","Cyp2a5",2073
"86997","ENSMUSG00000005553","Atp4a",3761
"87130","ENSMUSG00000005566","Trim28",4158
"87218","ENSMUSG00000005575","Ube2m",2357
"87301","ENSMUSG00000005580","Adcy9",5197
"87383","ENSMUSG00000005583","Mef2c",15715
"87922","ENSMUSG00000005609","Ctr9",8000
"88016","ENSMUSG00000005610","Eif4g2",10166
"88184","ENSMUSG00000005611","Mrvi1",6827
"88343","ENSMUSG00000005615","Pcyt1a",7412
"88452","ENSMUSG00000005621","Zfp592",7412
"88489","ENSMUSG00000005625","Psmd4",2808
"88602","ENSMUSG00000005628","Tmod4",1717
"88687","ENSMUSG00000005640","Insrr",5714
"88800","ENSMUSG00000005649","Cabp5",2526
"88845","ENSMUSG00000005656","Snx6",2998
"88941","ENSMUSG00000005667","Mthfd2",3487
"89008","ENSMUSG00000005672","Kit",8911
"89129","ENSMUSG00000005674","Tomm40l",5135
"89255","ENSMUSG00000005677","Nr1i3",4414
"89385","ENSMUSG00000005681","Apoa2",537
"89438","ENSMUSG00000005682","Pan2",8472
"89668","ENSMUSG00000005683","Cs",5779
"89698","ENSMUSG00000005686","Ampd3",5627
"89840","ENSMUSG00000005687","Bcas2",4390
"89913","ENSMUSG00000005696","Sh2d1a",5505
"89976","ENSMUSG00000005698","Ctcf",4860
"90033","ENSMUSG00000005699","Pard6a",1582
"90095","ENSMUSG00000005705","Agrp",1013
"90141","ENSMUSG00000005716","Pvalb",1041
"90170","ENSMUSG00000005718","Tfap4",2541
"90220","ENSMUSG00000005732","Ranbp1",1666
"90264","ENSMUSG00000005763","Cd247",5329
"90430","ENSMUSG00000005774","Rfx5",5497
"90742","ENSMUSG00000005779","Psmb4",1951
"90778","ENSMUSG00000005800","Mmp8",2425
"90804","ENSMUSG00000005802","Slc30a4",5482
"90841","ENSMUSG00000005803","Sqor",4084
"90953","ENSMUSG00000005804","Bloc1s6",3899
"90994","ENSMUSG00000005813","Metap1",7000
"91069","ENSMUSG00000005823","Gpr108",2862
"91171","ENSMUSG00000005824","Tnfsf14",1847
"91185","ENSMUSG00000005836","Gata6",6508
"91230","ENSMUSG00000005846","Rsl1d1",2258
"91286","ENSMUSG00000005864","Cnga2",3095
"91309","ENSMUSG00000005871","Apc",16116
"91483","ENSMUSG00000005873","Reep5",3151
"91533","ENSMUSG00000005881","Ergic3",2121
"91668","ENSMUSG00000005882","Uqcc1",6044
"91939","ENSMUSG00000005883","Spo11",3921
"92046","ENSMUSG00000005886","Ncoa2",15642
"92259","ENSMUSG00000005891","Prl4a1",876
"92275","ENSMUSG00000005892","Trh",1384
"92287","ENSMUSG00000005893","Nr2c2",14935
"92409","ENSMUSG00000005897","Nr2c1",4607
"92508","ENSMUSG00000005899","Smpd4",9034
"93050","ENSMUSG00000005907","Pex1",10356
"93230","ENSMUSG00000005917","Otx1",5422
"93263","ENSMUSG00000005936","Kctd20",7821
"93534","ENSMUSG00000005947","Itgae",4581
"93629","ENSMUSG00000005949","Ctns",3391
"93703","ENSMUSG00000005950","P2rx5",2395
"93779","ENSMUSG00000005951","Shpk",2985
"93820","ENSMUSG00000005952","Trpv1",3681
"93941","ENSMUSG00000005958","Ephb3",6641
"94051","ENSMUSG00000005968","Tuft1",3117
"94170","ENSMUSG00000005973","Rcn1",3196
"94194","ENSMUSG00000005980","Dnase1",3083
"94333","ENSMUSG00000005981","Trap1",2573
"94398","ENSMUSG00000005982","Naa60",3765
"94549","ENSMUSG00000005983","1700037C18Rik",3227
"94606","ENSMUSG00000005986","Ankrd13d",2460
"94724","ENSMUSG00000005994","Tyrp1",2828
"94783","ENSMUSG00000006005","Tpr",10496
"95100","ENSMUSG00000006007","Pdc",3350
"95149","ENSMUSG00000006010","Odr4",4100
"95336","ENSMUSG00000006014","Prg4",4280
"95531","ENSMUSG00000006019","Dhx34",4596
"95741","ENSMUSG00000006021","Kptn",3341
"95800","ENSMUSG00000006024","Napa",3786
"95869","ENSMUSG00000006050","Sra1",2279
"95930","ENSMUSG00000006056","Calcoco2",1621
"95966","ENSMUSG00000006057","Atp5g1",4912
"96025","ENSMUSG00000006058","Snf8",2677
"96084","ENSMUSG00000006095","Tbcb",1442
"96110","ENSMUSG00000006127","Inpp5k",5728
"96204","ENSMUSG00000006134","Crkl",5042
"96234","ENSMUSG00000006143","Upk3bl",1303
"96308","ENSMUSG00000006154","Eps8l1",6036
"96580","ENSMUSG00000006169","Clint1",7033
"96648","ENSMUSG00000006179","Prss16",4183
"96708","ENSMUSG00000006191","Cdkal1",12799
"96906","ENSMUSG00000006200","Rhox6",1010
"96920","ENSMUSG00000006204","Cdcp3",9202
"97137","ENSMUSG00000006205","Htra1",2879
"97183","ENSMUSG00000006215","Zbtb17",3877
"97274","ENSMUSG00000006216","Clcnkb",2639
"97376","ENSMUSG00000006218","Fam131c",1433
"97396","ENSMUSG00000006219","Fblim1",4457
"97599","ENSMUSG00000006221","Hspb7",2769
"97611","ENSMUSG00000006235","Epor",1989
"97642","ENSMUSG00000006241","Ccdc159",2183
"97759","ENSMUSG00000006262","Mob1b",15033
"97802","ENSMUSG00000006269","Atp6v1b1",4381
"97874","ENSMUSG00000006270","Vax1",1117
"97888","ENSMUSG00000006273","Atp6v1b2",5305
"97950","ENSMUSG00000006276","Eps15l1",6739
"98125","ENSMUSG00000006281","Tep1",9568
"98372","ENSMUSG00000006288","Ttc5",4065
"98447","ENSMUSG00000006289","Osgep",4933
"98614","ENSMUSG00000006299","Aamp",3458
"98704","ENSMUSG00000006301","Tmbim1",12659
"98818","ENSMUSG00000006304","Arpc2",2033
"98905","ENSMUSG00000006307","Kmt2b",9596
"99159","ENSMUSG00000006310","Zbtb32",2357
"99193","ENSMUSG00000006311","Etv2",1048
"99211","ENSMUSG00000006313","Upk1a",1421
"99233","ENSMUSG00000006315","Tmem147",1112
"99344","ENSMUSG00000006333","Rps9",2522
"99442","ENSMUSG00000006335","Tfpt",1201
"99530","ENSMUSG00000006342","Susd2",3435
"99626","ENSMUSG00000006344","Ggt5",5922
"99730","ENSMUSG00000006345","Ggt1",3411
"100037","ENSMUSG00000006356","Crip2",2099
"100109","ENSMUSG00000006360","Crip1",2280
"100170","ENSMUSG00000006362","Cbfa2t3",8373
"100283","ENSMUSG00000006369","Fbln1",4368
"100361","ENSMUSG00000006373","Pgrmc1",1857
"100373","ENSMUSG00000006378","Gcat",2384
"100412","ENSMUSG00000006386","Tek",4712
"100568","ENSMUSG00000006389","Mpl",3155
"100679","ENSMUSG00000006390","Elovl1",2726
"100777","ENSMUSG00000006392","Med8",3001
"100900","ENSMUSG00000006395","Hyi",2209
"100972","ENSMUSG00000006398","Cdc20",1868
"101019","ENSMUSG00000006403","Adamts4",4810
"101087","ENSMUSG00000006411","Nectin4",3746
"101157","ENSMUSG00000006412","Pfdn2",1937
"101186","ENSMUSG00000006418","Rnf114",3356
"101240","ENSMUSG00000006423","C330007P06Rik",7424
"101316","ENSMUSG00000006435","Neurl1a",7284
"101375","ENSMUSG00000006442","Srm",1599
"101405","ENSMUSG00000006445","Epha2",4674
"101458","ENSMUSG00000006456","Rbm14",3910
"101488","ENSMUSG00000006457","Actn3",2901
"101543","ENSMUSG00000006462","A530013C23Rik",5964
"101552","ENSMUSG00000006463","Zdhhc24",2916
"101597","ENSMUSG00000006464","Bbs1",7674
"101767","ENSMUSG00000006469","Slc34a3",2358
"101839","ENSMUSG00000006471","Ndor1",5835
"101987","ENSMUSG00000006476","Nsmf",4896
"102364","ENSMUSG00000006488","Prl7a1",1621
"102420","ENSMUSG00000006490","Prl8a9",942
"102438","ENSMUSG00000006494","Pdk1",7779
"102515","ENSMUSG00000006498","Ptbp1",4740
"102753","ENSMUSG00000006517","Mvd",1859
"102806","ENSMUSG00000006519","Cyba",1039
"102846","ENSMUSG00000006522","Itih3",3638
"102980","ENSMUSG00000006526","Stimate",4362
"103050","ENSMUSG00000006527","Sfmbt1",8637
"103278","ENSMUSG00000006529","Itih1",3293
"103380","ENSMUSG00000006538","Ihh",3048
"103395","ENSMUSG00000006542","Prkag3",3682
"103560","ENSMUSG00000006546","Cryba2",1193
"103587","ENSMUSG00000006567","Atp7b",6505
"103682","ENSMUSG00000006570","Defb2",305
"103692","ENSMUSG00000006574","Slc4a1",4891
"103758","ENSMUSG00000006575","Rundc3a",2941
"103903","ENSMUSG00000006576","Slc4a3",8599
"104112","ENSMUSG00000006585","Cdt1",3140
"104161","ENSMUSG00000006586","Runx1t1",7959
"104280","ENSMUSG00000006587","Snai3",1628
"104292","ENSMUSG00000006589","Aprt",1615
"104388","ENSMUSG00000006599","Gtf2h1",2984
"104511","ENSMUSG00000006611","Hfe",3572
"104560","ENSMUSG00000006638","Abhd1",1352
"104609","ENSMUSG00000006641","Slc5a6",3991
"104803","ENSMUSG00000006642","Tcf23",4116
"104815","ENSMUSG00000006649","Nphs1",6620
"104974","ENSMUSG00000006651","Aplp1",3017
"105046","ENSMUSG00000006673","Qrich1",7918
"105196","ENSMUSG00000006675","P4htm",3890
"105255","ENSMUSG00000006676","Usp19",7048
"105650","ENSMUSG00000006678","Pola1",8813
"105744","ENSMUSG00000006699","Cdc42",2966
"105779","ENSMUSG00000006705","Pknox1",6933
"106031","ENSMUSG00000006711","D130043K22Rik",5276
"106132","ENSMUSG00000006715","Gmnn",1465
"106220","ENSMUSG00000006717","Acot13",744
"106235","ENSMUSG00000006720","Zfp184",3513
"106317","ENSMUSG00000006724","Cyp27b1",2574
"106368","ENSMUSG00000006728","Cdk4",3249
"106480","ENSMUSG00000006731","B4galnt1",3454
"106554","ENSMUSG00000006732","Mettl1",2907
"106612","ENSMUSG00000006736","Tspan31",2193
"106644","ENSMUSG00000006740","Kif5b",7981
"106768","ENSMUSG00000006763","Saal1",8080
"106844","ENSMUSG00000006764","Tph2",2879
"106876","ENSMUSG00000006777","Krt23",1565
"106898","ENSMUSG00000006782","Cnp",3639
"106923","ENSMUSG00000006784","Ttc25",6147
"106997","ENSMUSG00000006800","Sulf2",5871
"107170","ENSMUSG00000006818","Sod2",10008
"107232","ENSMUSG00000006850","Tmco6",3363
"107309","ENSMUSG00000006906","Stambp",10426
"107402","ENSMUSG00000006920","Ezh1",7440
"107562","ENSMUSG00000006930","Hap1",3766
