"","gene_id","gene_name","gene_length"
"148294","ENSG00000048405","ZNF800",5793
"148386","ENSG00000048462","TNFRSF17",1015
"148418","ENSG00000048471","SNX29",11299
"148551","ENSG00000048540","LMO3",10002
"148946","ENSG00000048544","MRPS10",2100
"148966","ENSG00000048545","GUCA1A",2971
"148991","ENSG00000048649","RSF1",15579
"149136","ENSG00000048707","VPS13D",20768
"149782","ENSG00000048740","CELF2",11029
"150314","ENSG00000048828","FAM120A",7246
"150479","ENSG00000048991","R3HDM1",7898
"150950","ENSG00000049089","COL9A2",4215
"151173","ENSG00000049130","KITLG",6205
"151285","ENSG00000049167","ERCC8",26458
"151893","ENSG00000049192","ADAMTS6",8565
"152068","ENSG00000049239","H6PD",9322
"152102","ENSG00000049245","VAMP3",2733
"152137","ENSG00000049246","PER3",8128
"152373","ENSG00000049247","UTS2",1793
"152419","ENSG00000049249","TNFRSF9",6354
"152476","ENSG00000049283","EPN3",4503
"152667","ENSG00000049323","LTBP1",7348
"153083","ENSG00000049449","RCN1",4472
"153142","ENSG00000049540","ELN",6572
"154401","ENSG00000049541","RFC2",2211
"154657","ENSG00000049618","ARID1B",45931
"155273","ENSG00000049656","CLPTM1L",6549
"155473","ENSG00000049759","NEDD4L",34097
"157280","ENSG00000049768","FOXP3",2619
"157471","ENSG00000049769","PPP1R3F",4378
"157550","ENSG00000049860","HEXB",5015
"157706","ENSG00000049883","PTCD2",12115
"157942","ENSG00000050030","NEXMIF",12338
"157982","ENSG00000050130","JKAMP",4350
"158146","ENSG00000050165","DKK3",11958
"158317","ENSG00000050327","ARHGEF5",5818
"158425","ENSG00000050344","NFE2L3",4303
"158448","ENSG00000050393","MCUR1",6057
"158514","ENSG00000050405","LIMA1",6291
"158741","ENSG00000050426","LETMD1",6032
"159161","ENSG00000050438","SLC4A8",17920
"159469","ENSG00000050555","LAMC3",8939
"159580","ENSG00000050628","PTGER3",9510
"159704","ENSG00000050730","TNIP3",3749
"159825","ENSG00000050748","MAPK9",8955
"160083","ENSG00000050767","COL23A1",4359
"160481","ENSG00000050820","BCAR1",9199
"160735","ENSG00000051009","FHIP1B",4726
"160824","ENSG00000051108","HERPUD1",5062
"161023","ENSG00000051128","HOMER3",3422
"161236","ENSG00000051180","RAD51",3084
"161458","ENSG00000051341","POLQ",9185
"161547","ENSG00000051382","PIK3CB",7841
"161919","ENSG00000051523","CYBA",4161
"162166","ENSG00000051596","THOC3",3449
"162299","ENSG00000051620","HEBP2",10352
"162348","ENSG00000051825","MPHOSPH9",10304
"162731","ENSG00000052126","PLEKHA5",36233
"163697","ENSG00000052344","PRSS8",2975
"163761","ENSG00000052723","SIKE1",5894
"163823","ENSG00000052749","RRP12",8529
"164201","ENSG00000052795","FNIP2",10981
"164300","ENSG00000052802","MSMO1",2852
"164368","ENSG00000052841","TTC17",11296
"164612","ENSG00000052850","ALX4",5727
"164626","ENSG00000053108","FSTL4",6711
"164732","ENSG00000053254","FOXN3",11154
"164930","ENSG00000053328","METTL24",3839
"164949","ENSG00000053371","AKR7A2",1779
"165014","ENSG00000053372","MRTO4",2556
"165044","ENSG00000053438","NNAT",1329
"165096","ENSG00000053501","USE1",2431
"165229","ENSG00000053524","MCF2L2",20884
"165537","ENSG00000053702","NRIP2",2814
"165579","ENSG00000053747","LAMA3",14488
"166303","ENSG00000053770","AP5M1",13019
"166398","ENSG00000053900","ANAPC4",7444
"166607","ENSG00000053918","KCNQ1",4420
"166748","ENSG00000054116","TRAPPC3",3527
"166864","ENSG00000054118","THRAP3",4720
"166964","ENSG00000054148","PHPT1",1612
"167008","ENSG00000054179","ENTPD2",2640
"167064","ENSG00000054219","LY75",8805
"167160","ENSG00000054267","ARID4B",11073
"167512","ENSG00000054277","OPN3",3724
"167576","ENSG00000054282","SDCCAG8",5321
"167694","ENSG00000054356","PTPRN",8228
"168002","ENSG00000054392","HHAT",6645
"168212","ENSG00000054523","KIF1B",18915
"169370","ENSG00000054598","FOXC1",3983
"169378","ENSG00000054611","TBC1D22A",5315
"169621","ENSG00000054654","SYNE2",32359
"171171","ENSG00000054690","PLEKHH1",10828
"171369","ENSG00000054793","ATP9A",8073
"171486","ENSG00000054796","SPO11",1823
"171614","ENSG00000054803","CBLN4",3154
"171626","ENSG00000054938","CHRDL2",3114
"171792","ENSG00000054965","FAM168A",7887
"171864","ENSG00000054967","RELT",6187
"171967","ENSG00000054983","GALC",6736
"172297","ENSG00000055044","NOP58",3274
"172406","ENSG00000055070","SZRD1",4742
"172494","ENSG00000055118","KCNH2",7207
"172598","ENSG00000055130","CUL1",4152
"173343","ENSG00000055147","FAM114A2",6523
"173583","ENSG00000055163","CYFIP2",10564
"174198","ENSG00000055208","TAB2",6109
"174326","ENSG00000055211","GINM1",2250
"174380","ENSG00000055332","EIF2AK2",11036
"174797","ENSG00000055483","USP36",9269
"175303","ENSG00000055609","KMT2C",53322
"177270","ENSG00000055732","MCOLN3",6624
"177390","ENSG00000055813","CCDC85A",4114
"177408","ENSG00000055917","PUM2",6979
"177668","ENSG00000055950","MRPL43",3578
"177831","ENSG00000055955","ITIH4",4659
"178097","ENSG00000055957","ITIH1",4541
"178307","ENSG00000056050","HPF1",1422
"178336","ENSG00000056097","ZFR",6771
"178427","ENSG00000056277","ZNF280C",4638
"178502","ENSG00000056291","NPFFR2",2499
"178558","ENSG00000056487","PHF21B",6007
"178741","ENSG00000056558","TRAF1",4476
"178803","ENSG00000056586","RC3H2",11563
"179057","ENSG00000056736","IL17RB",3044
"179119","ENSG00000056972","TRAF3IP2",12634
"179364","ENSG00000056998","GYG2",3621
"179509","ENSG00000057019","DCBLD2",11280
"179630","ENSG00000057149","SERPINB3",1707
"179671","ENSG00000057252","SOAT1",7005
"179796","ENSG00000057294","PKP2",10267
"180038","ENSG00000057468","MSH4",3270
"180084","ENSG00000057593","F7",3799
"180171","ENSG00000057608","GDI2",3918
"180314","ENSG00000057657","PRDM1",6750
"180449","ENSG00000057663","ATG5",5655
"180636","ENSG00000057704","TMCC3",6512
"180674","ENSG00000057757","PITHD1",2173
"180714","ENSG00000057935","MTA3",10580
"181063","ENSG00000058056","USP13",15296
"181775","ENSG00000058063","ATP11B",9187
"182006","ENSG00000058085","LAMC2",6770
"182114","ENSG00000058091","CDK14",7017
"182364","ENSG00000058262","SEC61A1",11707
"182801","ENSG00000058272","PPP1R12A",11864
"183313","ENSG00000058335","RASGRF1",9977
"183512","ENSG00000058404","CAMK2B",11598
"185069","ENSG00000058453","CROCC",8875
"185299","ENSG00000058600","POLR3E",9486
"185728","ENSG00000058668","ATP2B4",9502
"185904","ENSG00000058673","ZC3H11A",12829
"186284","ENSG00000058729","RIOK2",5489
"186366","ENSG00000058799","YIPF1",2036
"186479","ENSG00000058804","NDC1",4720
"186527","ENSG00000058866","DGKG",10975
"186752","ENSG00000059122","FLYWCH1",8425
"186912","ENSG00000059145","UNKL",7494
"187138","ENSG00000059377","TBXAS1",6177
"187439","ENSG00000059378","PARP12",5510
"187570","ENSG00000059573","ALDH18A1",3759
"187670","ENSG00000059588","TARBP1",7819
"187780","ENSG00000059691","GATB",11741
"187983","ENSG00000059728","MXD1",6351
"188056","ENSG00000059758","CDK17",6467
"188239","ENSG00000059769","DNAJC25",2604
"188283","ENSG00000059804","SLC2A3",6071
"188371","ENSG00000059915","PSD",5979
"188525","ENSG00000060069","CTDP1",6196
"188647","ENSG00000060138","YBX3",8621
"188792","ENSG00000060140","STYK1",3440
"188873","ENSG00000060237","WNK1",17280
"189379","ENSG00000060303","RPS17P5",408
"189382","ENSG00000060339","CCAR1",6059
"189873","ENSG00000060491","OGFR",4702
"189919","ENSG00000060558","GNA15",2753
"189958","ENSG00000060566","CREB3L3",2648
"190063","ENSG00000060642","PIGV",8084
"190310","ENSG00000060656","PTPRU",6682
"190619","ENSG00000060688","SNRNP40",3887
"190678","ENSG00000060709","RIMBP2",10780
"191221","ENSG00000060718","COL11A1",9091
"192181","ENSG00000060749","QSER1",10908
"192265","ENSG00000060762","MPC1",1546
"192343","ENSG00000060971","ACAA1",7106
"192613","ENSG00000060982","BCAT1",11415
"192782","ENSG00000061273","HDAC7",9928
"193446","ENSG00000061337","LZTS1",5706
"193489","ENSG00000061455","PRDM6",9230
"193526","ENSG00000061492","WNT8A",1991
"193595","ENSG00000061656","SPAG4",2348
"193710","ENSG00000061676","NCKAP1",22520
"194008","ENSG00000061794","MRPS35",1930
"194090","ENSG00000061918","GUCY1B1",3944
"194361","ENSG00000061936","SFSWAP",10158
"194533","ENSG00000061938","TNK2",12245
"195107","ENSG00000061987","MON2",16014
"195656","ENSG00000062038","CDH3",6392
"195827","ENSG00000062096","ARSF",2205
"195882","ENSG00000062194","GPBP1",6472
"196044","ENSG00000062282","DGAT2",7904
"196153","ENSG00000062370","ZNF112",3848
"196230","ENSG00000062485","CS",6401
"196668","ENSG00000062524","LTK",3491
"196857","ENSG00000062582","MRPS24",2607
"196893","ENSG00000062598","ELMO2",6597
"197254","ENSG00000062650","WAPL",7205
"197329","ENSG00000062716","VMP1",6854
"197519","ENSG00000062725","APPBP2",9890
"197617","ENSG00000062822","POLD1",4934
"198283","ENSG00000063015","SEZ6",4946
"198495","ENSG00000063046","EIF4B",6028
"198743","ENSG00000063127","SLC6A16",3589
"198846","ENSG00000063169","BICRA",7496
"198944","ENSG00000063176","SPHK2",6009
"199118","ENSG00000063177","RPL18",3857
"199296","ENSG00000063180","CA11",1946
"199337","ENSG00000063241","ISOC2",4408
"199425","ENSG00000063244","U2AF2",4040
"199543","ENSG00000063245","EPN1",17616
"199644","ENSG00000063322","MED29",3839
"199719","ENSG00000063438","AHRR",9480
"199869","ENSG00000063515","GSC2",2625
"199881","ENSG00000063587","ZNF275",8147
"199928","ENSG00000063601","MTMR1",6328
"200250","ENSG00000063660","GPC1",6522
"200364","ENSG00000063761","ADCK1",5293
"200489","ENSG00000063854","HAGH",5839
"200653","ENSG00000063978","RNF4",6836
"200901","ENSG00000064012","CASP8",7237
"201327","ENSG00000064042","LIMCH1",10862
"202108","ENSG00000064102","INTS13",3059
"202230","ENSG00000064115","TM7SF3",5504
"202450","ENSG00000064195","DLX3",2715
"202471","ENSG00000064199","SPA17",5159
"202510","ENSG00000064201","TSPAN32",3797
"202754","ENSG00000064205","CCN5",4981
"202804","ENSG00000064218","DMRT3",2697
"202819","ENSG00000064225","ST3GAL6",6304
"203193","ENSG00000064270","ATP2C2",7352
"203427","ENSG00000064300","NGFR",4141
"203471","ENSG00000064309","CDON",19924
"203867","ENSG00000064313","TAF2",16255
"205545","ENSG00000064393","HIPK2",15622
"205642","ENSG00000064419","TNPO3",4676
"205896","ENSG00000064489","BORCS8-MEF2B",1929
"206043","ENSG00000064490","RFXANK",2503
"206232","ENSG00000064545","TMEM161A",3281
"206466","ENSG00000064547","LPAR2",2975
"206547","ENSG00000064601","CTSA",8633
"207432","ENSG00000064607","SUGP2",8468
"207695","ENSG00000064651","SLC12A2",10653
"207946","ENSG00000064652","SNX24",3474
"208094","ENSG00000064655","EYA2",3618
"208295","ENSG00000064666","CNN2",3640
"208468","ENSG00000064687","ABCA7",9591
"208819","ENSG00000064692","SNCAIP",7266
"209188","ENSG00000064703","DDX20",8778
"209532","ENSG00000064726","BTBD1",4066
"209594","ENSG00000064763","FAR2",13684
"210029","ENSG00000064787","BCAS1",10533
"210259","ENSG00000064835","POU1F1",1566
"210318","ENSG00000064886","CHI3L2",3295
"210591","ENSG00000064932","SBNO2",6610
"210864","ENSG00000064933","PMS1",5448
"211256","ENSG00000064961","HMG20B",3857
"211413","ENSG00000064989","CALCRL",7309
"211566","ENSG00000064995","TAF11",6904
"211674","ENSG00000064999","ANKS1A",9967
"211906","ENSG00000065000","AP3D1",9317
"212317","ENSG00000065029","ZNF76",6782
"212472","ENSG00000065054","SLC9A3R2",3516
"212595","ENSG00000065057","NTHL1",2430
"212724","ENSG00000065060","BLTP3A",9567
"212772","ENSG00000065135","GNAI3",9044
"212796","ENSG00000065150","IPO5",9664
"213387","ENSG00000065154","OAT",3388
"213467","ENSG00000065183","WDR3",10276
"213565","ENSG00000065243","PKN2",6897
"213712","ENSG00000065268","WDR18",2283
"213881","ENSG00000065308","TRAM2",7047
"213909","ENSG00000065320","NTN1",6415
"213940","ENSG00000065325","GLP2R",5696
"214041","ENSG00000065328","MCM10",5456
"214194","ENSG00000065357","DGKA",10098
"214917","ENSG00000065361","ERBB3",11711
"215586","ENSG00000065371","ROPN1",4518
"215721","ENSG00000065413","ANKRD44",12826
"216073","ENSG00000065427","KARS1",4051
"216273","ENSG00000065457","ADAT1",6118
"216421","ENSG00000065485","PDIA5",4067
"216551","ENSG00000065491","TBC1D22B",3462
"216583","ENSG00000065518","NDUFB4",1877
"216636","ENSG00000065526","SPEN",15120
"216766","ENSG00000065534","MYLK",31537
"218172","ENSG00000065548","ZC3H15",3026
"218267","ENSG00000065559","MAP2K4",5709
"218506","ENSG00000065600","PACC1",2917
"218568","ENSG00000065609","SNAP91",6651
"219309","ENSG00000065613","SLK",8107
"219405","ENSG00000065615","CYB5R4",9621
"219466","ENSG00000065618","COL17A1",6989
"219849","ENSG00000065621","GSTO2",9926
"219922","ENSG00000065665","SEC61A2",3916
"220191","ENSG00000065675","PRKCQ",3285
"220311","ENSG00000065717","TLE2",4150
"220725","ENSG00000065802","ASB1",7407
"220791","ENSG00000065809","FAM107B",7019
"221112","ENSG00000065833","ME1",3338
"221146","ENSG00000065882","TBC1D1",9556
"221468","ENSG00000065883","CDK13",24780
"221787","ENSG00000065911","MTHFD2",11443
"222130","ENSG00000065923","SLC9A7",9980
"222225","ENSG00000065970","FOXJ2",6297
"222282","ENSG00000065978","YBX1",3395
"222340","ENSG00000065989","PDE4A",6762
"222551","ENSG00000066027","PPP2R5A",3942
"222630","ENSG00000066032","CTNNA2",7535
"223005","ENSG00000066044","ELAVL1",6962
"223069","ENSG00000066056","TIE1",6705
"223172","ENSG00000066084","DIP2B",10351
"223331","ENSG00000066117","SMARCD1",4903
"223497","ENSG00000066135","KDM4A",5184
"223592","ENSG00000066136","NFYC",5990
"223992","ENSG00000066185","ZMYND12",2181
"224047","ENSG00000066230","SLC9A3",5754
"224167","ENSG00000066248","NGEF",4647
"224297","ENSG00000066279","ASPM",11994
"224618","ENSG00000066294","CD84",9255
"224727","ENSG00000066322","ELOVL1",2506
"224888","ENSG00000066336","SPI1",2040
"224941","ENSG00000066379","POLR1H",3672
"225008","ENSG00000066382","MPPED2",8114
"225094","ENSG00000066405","CLDN18",3715
"225138","ENSG00000066422","ZBTB11",15511
"225352","ENSG00000066427","ATXN3",9624
"226258","ENSG00000066455","GOLGA5",3205
"226302","ENSG00000066468","FGFR2",18813
"227301","ENSG00000066557","LRRC40",2843
"227337","ENSG00000066583","ISOC1",1942
"227362","ENSG00000066629","EML1",8987
"227767","ENSG00000066651","TRMT11",5722
"228031","ENSG00000066654","THUMPD1",6501
"228102","ENSG00000066697","MSANTD3",3289
"228171","ENSG00000066735","KIF26A",7041
"228275","ENSG00000066739","ATG2B",14256
"228399","ENSG00000066777","ARFGEF1",11059
"228627","ENSG00000066813","ACSM2B",8158
"228934","ENSG00000066827","ZFAT",8900
"229306","ENSG00000066855","MTFR1",4629
"229448","ENSG00000066923","STAG3",8736
"230042","ENSG00000066926","FECH",11128
"230228","ENSG00000066933","MYO9A",20320
"230758","ENSG00000067048","DDX3Y",5720
"230897","ENSG00000067057","PFKP",7774
"231331","ENSG00000067064","IDI1",4294
"231395","ENSG00000067066","SP100",14134
"231806","ENSG00000067082","KLF6",6139
"231855","ENSG00000067113","PLPP1",1935
"231915","ENSG00000067141","NEO1",8137
"232242","ENSG00000067167","TRAM1",4131
"232325","ENSG00000067177","PHKA1",6350
"232667","ENSG00000067182","TNFRSF1A",4205
"232963","ENSG00000067191","CACNB1",7096
"233107","ENSG00000067208","EVI5",14589
"233639","ENSG00000067221","STOML1",10458
"233799","ENSG00000067225","PKM",8572
"234182","ENSG00000067248","DHX29",4890
"234286","ENSG00000067334","DNTTIP2",7518
"234345","ENSG00000067365","METTL22",8254
"234550","ENSG00000067369","TP53BP1",12976
"234958","ENSG00000067445","TRO",6716
"235334","ENSG00000067533","RRP15",7877
"235353","ENSG00000067560","RHOA",4805
"235491","ENSG00000067596","DHX8",10760
"235750","ENSG00000067601","PMS2P4",534
"235756","ENSG00000067606","PRKCZ",7695
"236161","ENSG00000067646","ZFY",5557
"236257","ENSG00000067704","IARS2",4135
"236324","ENSG00000067715","SYT1",9463
"237101","ENSG00000067798","NAV3",13278
"237511","ENSG00000067829","IDH3G",2699
"237709","ENSG00000067836","ROGDI",3613
"237934","ENSG00000067840","PDZD4",4341
"238045","ENSG00000067842","ATP2B3",10469
"238476","ENSG00000067900","ROCK1",11075
"238641","ENSG00000067955","CBFB",4652
"238775","ENSG00000067992","PDK3",17456
"238878","ENSG00000068001","HYAL2",4421
"238972","ENSG00000068024","HDAC4",14179
"239241","ENSG00000068028","RASSF1",3683
"239361","ENSG00000068078","FGFR3",4848
"239624","ENSG00000068079","IFI35",1958
"239686","ENSG00000068097","HEATR6",7043
"239899","ENSG00000068120","COASY",4032
"240049","ENSG00000068137","PLEKHH3",4803
"240197","ENSG00000068305","MEF2A",7128
"240549","ENSG00000068308","OTUD5",3333
"240679","ENSG00000068323","TFE3",4207
"240745","ENSG00000068354","TBC1D25",3966
"240800","ENSG00000068366","ACSL4",9971
"241211","ENSG00000068383","INPP5A",3739
"241339","ENSG00000068394","GPKOW",1658
"241367","ENSG00000068400","GRIPAP1",16204
"245410","ENSG00000068438","FTSJ1",2872
"245563","ENSG00000068489","PRR11",6743
"245720","ENSG00000068615","REEP1",6937
"246037","ENSG00000068650","ATP11A",14024
"246397","ENSG00000068654","POLR1A",19694
"246654","ENSG00000068697","LAPTM4A",1546
"246678","ENSG00000068724","TTC7A",13446
"247096","ENSG00000068745","IP6K2",5624
"247396","ENSG00000068781","STON1-GTF2A1L",4294
"247505","ENSG00000068784","SRBD1",5045
"247578","ENSG00000068796","KIF2A",13050
"248154","ENSG00000068831","RASGRP2",6084
"248560","ENSG00000068878","PSME4",10392
"248794","ENSG00000068885","IFT80",7080
"249179","ENSG00000068903","SIRT2",6206
"249514","ENSG00000068912","ERLEC1",16419
"250508","ENSG00000068971","PPP2R5B",3360
"250578","ENSG00000068976","PYGM",4658
"250677","ENSG00000068985","PAGE1",659
"250695","ENSG00000069011","PITX1",3442
"250745","ENSG00000069018","TRPC7",3768
"250913","ENSG00000069020","MAST4",14654
"251366","ENSG00000069122","ADGRF5",6601
"251470","ENSG00000069188","SDK2",11963
"251671","ENSG00000069206","ADAM7",4483
"251824","ENSG00000069248","NUP133",6081
"251897","ENSG00000069275","NUCKS1",6449
"251920","ENSG00000069329","VPS35",9733
"252094","ENSG00000069345","DNAJA2",4951
"252155","ENSG00000069399","BCL3",3094
"252227","ENSG00000069424","KCNAB2",17362
"253223","ENSG00000069431","ABCC9",17483
"254032","ENSG00000069482","GAL",1300
"254052","ENSG00000069493","CLEC2D",6955
"254253","ENSG00000069509","FUNDC1",1257
"254274","ENSG00000069535","MAOB",2895
"254322","ENSG00000069667","RORA",17023
"254493","ENSG00000069696","DRD4",1501
"254511","ENSG00000069702","TGFBR3",8577
"254783","ENSG00000069764","PLA2G10",752
"254812","ENSG00000069812","HES2",5407
"254875","ENSG00000069849","ATP1B3",2617
"255000","ENSG00000069869","NEDD4",9036
"255442","ENSG00000069943","PIGB",4542
"255588","ENSG00000069956","MAPK6",6592
"255720","ENSG00000069966","GNB5",13330
"255879","ENSG00000069974","RAB27A",11345
"256088","ENSG00000069998","HDHD5",4936
"256160","ENSG00000070010","UFD1",8722
"256309","ENSG00000070018","LRP6",10369
"256491","ENSG00000070019","GUCY2C",4191
"256560","ENSG00000070031","SCT",526
"256574","ENSG00000070047","PHRF1",5785
"256785","ENSG00000070061","ELP1",24261
"259268","ENSG00000070081","NUCB2",9023
"259565","ENSG00000070087","PFN2",3608
"259756","ENSG00000070159","PTPN3",9995
"259972","ENSG00000070182","SPTB",14796
"260247","ENSG00000070190","DAPP1",4590
"260306","ENSG00000070193","FGF10",6399
"260325","ENSG00000070214","SLC44A1",12373
"260562","ENSG00000070269","TMEM260",8072
"260829","ENSG00000070366","SMG6",10568
"261080","ENSG00000070367","EXOC5",12472
"261293","ENSG00000070371","CLTCL1",10052
"261632","ENSG00000070388","FGF22",2780
"261657","ENSG00000070404","FSTL3",3033
"261725","ENSG00000070413","DGCR2",5605
"261842","ENSG00000070423","RNF126",3452
"261933","ENSG00000070444","MNT",8701
"261984","ENSG00000070476","ZXDC",7329
"262050","ENSG00000070495","JMJD6",5969
"262168","ENSG00000070501","POLB",4106
"262438","ENSG00000070526","ST6GALNAC1",3396
"262568","ENSG00000070540","WIPI1",3403
"262729","ENSG00000070601","FRMPD1",5913
"262813","ENSG00000070610","GBA2",4803
"262930","ENSG00000070614","NDST1",9510
"263033","ENSG00000070669","ASNS",4896
"263346","ENSG00000070718","AP3M2",6276
"263558","ENSG00000070729","CNGB1",7310
"263790","ENSG00000070731","ST6GALNAC2",3002
